"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: transfer tests","0","5","12","8","0"
"","","Basic: Json-RPC call tests","4","1","8","1","0"
"","","Basic: single user tests","0","0","12","2","0"
"","","Basic: Json-RPC call tests - blocks","0","2","7","0","0"
"","","Basic: Json-RPC call tests - transactions","1","3","0","0","0"
