"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: transfer tests","2","6","16","0","0"
"","","Basic: Json-RPC call tests","0","1","89","0","0"
"","","Basic: transactions validation","0","0","9","0","0"
"","","Basic: single user tests","3","0","3","0","0"
