"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: single user tests","0","0","12","2","0"
"","","Basic: Json-RPC call tests","5","1","7","1","0"
"","","Basic: transfer tests","10","2","8","8","0"
"","","Basic: Json-RPC call tests - blocks","0","1","8","0","0"
"","","Basic: Json-RPC call tests - transactions","1","1","2","0","0"
