"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: transactions validation","9","0","0","0","0"
"","","Basic: transfer tests","0","6","18","0","0"
"","","Basic: Json-RPC call tests","0","0","90","0","0"
"","","Basic: single user tests","0","0","10","0","0"
