"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: transfer tests","9","2","9","8","0"
"","","Basic: Json-RPC call tests - blocks","0","2","7","0","0"
"","","Basic: Json-RPC call tests","5","1","7","1","0"
"","","Basic: Json-RPC call tests - transactions","1","2","1","0","0"
"","","Basic: single user tests","0","0","12","2","0"
