"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: transfer tests","0","1","10","8","0"
"","","Basic: Json-RPC call tests","3","0","10","1","0"
"","","Basic: Json-RPC call tests - blocks","0","1","8","0","0"
"","","Basic: Json-RPC call tests - transactions","1","3","0","0","0"
"","","Basic: single user tests","0","0","6","2","0"
