"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: single user tests","13","1","0","0","0"
"","","Basic: Json-RPC call tests","90","0","0","0","0"
"","","Basic: transfer tests","16","4","0","0","0"
"","","Basic: transactions validation","9","0","0","0","0"
