"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: Json-RPC call tests","4","1","8","1","0"
"","","Basic: Json-RPC call tests - transactions","1","1","2","0","0"
"","","Basic: transfer tests","2","2","13","8","0"
"","","Basic: Json-RPC call tests - blocks","0","0","9","0","0"
"","","Basic: single user tests","0","0","12","2","0"
