"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: Json-RPC call tests","0","0","90","0","0"
"","","Basic: transfer tests","1","0","9","8","0"
"","","Basic: single user tests","0","0","12","2","0"
