"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: Json-RPC call tests","90","0","0","0","0"
"","","Basic: single user tests","12","0","0","0","0"
"","","Basic: transfer tests","18","6","0","0","0"
"","","Basic: transactions validation","9","0","0","0","0"
