"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: Json-RPC call tests","3","0","10","1","0"
"","","Basic: transfer tests","9","3","6","8","0"
"","","Basic: Json-RPC call tests - blocks","0","2","7","0","0"
"","","Basic: single user tests","0","0","12","2","0"
"","","Basic: Json-RPC call tests - transactions","0","5","0","0","0"
"","","Basic: Json-RPC call tests - transactions validation","0","1","0","0","0"
