"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: single user tests","0","0","12","2","0"
"","","Basic: transfer tests","2","3","12","8","0"
"","","Basic: Json-RPC call tests - blocks","0","2","7","0","0"
"","","Basic: Json-RPC call tests","3","0","10","1","0"
"","","Basic: Json-RPC call tests - transactions","0","1","3","0","0"
