"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: transfer tests","19","1","0","0","0"
"","","Basic: single user tests","14","0","0","0","0"
"","","Basic: transactions validation","9","0","0","0","0"
"","","Basic: Json-RPC call tests","13","0","0","1","0"
"","","Basic: Json-RPC call tests - blocks","9","0","0","0","0"
"","","Basic: Json-RPC call tests - transactions","4","0","0","0","0"
