"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"","","Basic: Json-RPC call tests","4","0","9","1","0"
"","","Basic: Json-RPC call tests - transactions","4","0","0","0","0"
"","","Basic: Json-RPC call tests - blocks","2","0","7","0","0"
"","","Basic: transfer tests","10","0","1","8","0"
"","","Basic: single user tests","5","0","1","2","0"
